REPORTER	DATE	JOURNAL	LIEU	PAYS	LATITUDE	LONGITUDE	TITRE	URL
Gaston Leroux	1902-01-17	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/17-janvier-1902/66/181227/1
Gaston Leroux	1902-01-24	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/24-janvier-1902/66/182223/1
Gaston Leroux	1902-02-01	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/01-fevrier-1902/66/180343/1
Gaston Leroux	1902-02-07	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/07-fevrier-1902/66/181221/1
Gaston Leroux	1902-04-05	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/05-avril-1902/66/184875/1
Gaston Leroux	1902-04-12	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/12-avril-1902/66/187911/1
Gaston Leroux	1902-05-03	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/03-mai-1902/66/178575/1
Gaston Leroux	1902-06-02	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/02-juin-1902/66/177599/1
Gaston Leroux	1902-06-06	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/06-juin-1902/66/175569/1
Gaston Leroux	1902-07-19	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/19-juillet-1902/66/186893/1
Gaston Leroux	1902-08-02	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/02-aout-1902/66/176565/1
Gaston Leroux	1902-08-09	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/09-aout-1902/66/168211/1
Gaston Leroux	1902-08-16	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/16-aout-1902/66/183893/1
Gaston Leroux	1902-08-30	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/30-aout-1902/66/166215/1
Gaston Leroux	1902-09-06	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/06-septembre-1902/66/178559/1
Gaston Leroux	1902-09-13	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/13-septembre-1902/66/175563/1
Gaston Leroux	1902-09-20	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/20-septembre-1902/66/183089/1
Gaston Leroux	1902-09-27	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/27-septembre-1902/66/172219/1
Gaston Leroux	1902-10-07	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/07-octobre-1902/66/183891/1
Gaston Leroux	1902-10-18	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/18-octobre-1902/66/181201/1
Gaston Leroux	1902-10-25	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/25-octobre-1902/66/181199/1
Gaston Leroux	1902-11-06	L'Ouest-Eclair	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/l-ouest-eclair-ed-de-rennes/06-novembre-1902/77/117013/1
Gaston Leroux	1903-01-12	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/12-janvier-1903/66/180321/1
Gaston Leroux	1903-01-24	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/24-janvier-1903/66/183063/1
